record_id,orden,verdict,reason,decided_by,decided_at
R375e3785ef,586,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rc43d8677cb,587,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8eaca97480,588,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R332cf25351,589,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R93c7470ff4,590,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R991d755d1a,591,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R15187cfc96,592,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Ra908d05c06,593,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R487cb44950,594,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8402e3d9b4,595,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R3145c2ff88,596,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R141d7ee52c,597,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R7b9aae5dd5,598,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rda2de654fe,599,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R321111cb7a,600,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rac60247a20,601,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R1791b7a9cf,602,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf402b441bc,603,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Ra3ddf1e641,604,EXCLUDE,Sintesis secundaria (revision sistematica o scoping),"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R1267965ed8,605,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf7aff3f915,606,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Re4cf40d8b2,607,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0174e5780c,608,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R4433aeb22a,609,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rdc568c872e,610,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R705d9dd4b3,611,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Ra54e0146dd,612,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R32f3529718,613,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R4dea191d9f,614,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rabbe070fa1,615,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rdd4b94856d,616,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6cfe68ebad,617,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R574f69cc3a,618,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R3841f327ba,619,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rb63f78d7c1,620,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R5f38dbc38c,621,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf7eb9f27c5,622,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R56db7c3999,623,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R4126ffa30d,624,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R06faed610e,625,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf9e8793e57,626,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R3f4e1441b0,627,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R1d1f976a81,628,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R31b96b3baa,629,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rbefe5bb0e9,630,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R9857e65448,631,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R31027fd85d,632,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R413debb856,633,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rff334c4762,634,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rd9a66b6d8d,635,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R2de04f55cb,636,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R17b2a6cc6e,637,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rcff6d17ee3,638,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rb3d196cd41,639,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8af5eb9408,640,EXCLUDE,Sintesis secundaria (revision sistematica o scoping),"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R230d410b51,641,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rd556ad9863,642,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R4ad6bf4d23,643,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Ra031b32141,644,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R32b0ec661c,645,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rc866351d50,646,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Red2e4d13ce,647,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R2f0ec99987,648,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6a9b38f0ea,649,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R434ccc843c,650,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf28b680195,651,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R889723cb4a,652,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0765f3e9d9,653,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R2a2a33492f,654,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6d18c4fb23,655,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R77dbb42dc9,656,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R5397c1a51b,657,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0be39433b2,658,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R18b337eb34,659,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R9b8d6b74f6,660,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R74a00547d8,661,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R5ca7996a0e,662,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rb5983b62c1,663,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6e5ee3e541,664,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6cfa72b38c,665,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R33671716d9,666,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R478cf184a3,667,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rf17156d2cd,668,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rb2ae0646e7,669,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8e9623e73a,670,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rd2269f801d,671,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R11cd5c761e,672,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Racba465763,673,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8d9a1ae99a,674,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R092ed45fbd,675,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R4dc4b7001c,676,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R478c298f10,677,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R5632faae0a,678,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0bfe86965a,679,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R41831b1a14,680,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6127d87177,681,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R65c4757821,682,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R164b0c2061,683,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R6bfeb7120a,684,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R7a88d34da7,685,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rffb17380ff,686,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R385045fe55,687,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R21b53651a2,688,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R89183e6adb,689,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R8ab93c4fd0,690,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0b92c684cf,691,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rc7c6e9f1a7,692,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rff4c6e41ee,693,EXCLUDE,Sintesis secundaria (revision sistematica o scoping),"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Ra1da63894a,694,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R928039ecd1,695,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R0f7c7e6015,696,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R2ede5be5a4,697,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Re721cf610e,698,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R83a9fc523e,699,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
Rb9ec93cff9,700,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:08
R46bd3ab7a7,687,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R5f0fb8ab71,688,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R5a806c9a45,689,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R14147fac9a,690,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R8e3e4217b9,691,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R4707876103,692,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Re451b9d2e6,693,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R312d10339d,694,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R5326047f3e,695,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Ra1d97657d9,696,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rb6fea61922,697,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R995494cde1,698,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rd2a049e127,699,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R91cad59160,700,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R493a03b2d0,701,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Ra0561ade4b,702,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R8bd2224211,703,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rdb9783253f,704,EXCLUDE,Sintesis secundaria (revision sistematica o scoping),"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R658149cf02,705,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Re65fbfe5cb,706,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Ra48f1861e9,707,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rbfbf4e5c53,708,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rb23a5cdca0,709,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rc255e5e54c,710,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R1b7f496dbc,711,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R2c1865c2b1,712,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R6448c40aac,713,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R00ede4f8ef,714,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R2e2dbff4b0,715,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R75802583ea,716,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rfb917c1982,717,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R4b7301b2c6,718,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R7fbc1e408c,719,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R052b7670ab,720,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rbce42ee36e,721,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R3e4414f34a,722,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Ra38bbd1526,723,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Re8456aab59,724,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R12344ce8d0,725,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R910cda929d,726,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R758f816f3c,727,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R5b508e0749,728,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R25ca0976a4,729,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R70723c2b15,730,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R8680d868f2,731,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rdc581346e1,732,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R94704052bf,733,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R629b002f90,734,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rc9278fd229,735,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R70a9a7ab58,736,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R36f8e8613e,737,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R0837ba2b68,738,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R28b11bcc9d,739,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
Rfbaf0ae13f,740,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R82609ed7d3,741,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
R083992b26a,742,EXCLUDE,Sintesis secundaria (revision sistematica o scoping),"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 00:32
